subj,metric,time_ms,beta_uV
s12,G,180.0,0.20206859836544172
s12,G,200.0,0.17433389719904765
s12,G,220.0,0.09021189763907599
s12,G,240.0,0.022228239058239212
s12,G,260.0,0.3149819171207268
s12,G,280.0,0.4259888251951096
s12,G,300.0,0.3394543503569568
s12,G,320.0,0.13819210574075885
s12,G,340.0,0.1812780165307834
s12,G,360.0,0.41216662775700397
s12,G,380.0,0.5078944780704974
s12,G,400.0,-0.022840796272074006
s12,G,420.0,-0.07521186720563566
s12,G,440.0,0.46423664178099405
s12,G,460.0,0.6556934388324586
s12,G,480.0,0.16037542114561487
s12,G,500.0,-0.3660287724902903
s12,G,520.0,0.15538297522508426
s12,G,540.0,0.6275940116215342
s12,G,560.0,0.16140330367360423
s12,G,580.0,-0.3437049988124846
s12,G,600.0,-0.14629942253768452
s12,G,620.0,0.328437649027869
s12,G,640.0,0.4395644663540512
s12,G,660.0,-0.10594139645157521
s12,G,680.0,-0.23786007287100608
s12,G,700.0,-0.11781638429618843
s12,G,720.0,0.03580233069523488
s12,G,740.0,-0.018271842534933566
s12,G,760.0,-0.17922077771272932
s12,G,780.0,-0.1419724708544921
s12,G,800.0,-0.016225581986832896
s12,G,820.0,-0.1458124922802874
s12,G,840.0,-0.27479909277086967
s12,G,860.0,-0.14567551330955655
s12,G,880.0,-0.12608692922874715
s12,G,900.0,-0.08247931190422886
s12,G,920.0,-0.12837307598611794
s12,G,940.0,-0.2531916547513165
s12,G,960.0,-0.2327403432692941
s12,G,980.0,-0.0006543308452344535
s12,A,0.0,0.18514312094814822
s12,A,20.0,0.21572967584205882
s12,A,40.0,0.37042624601870866
s12,A,60.0,0.31273110096686346
s12,A,80.0,0.008810139225794655
s12,A,100.0,-0.0782818510244683
s12,A,120.0,-0.03621697266309763
s12,A,140.0,-0.03715766151976541
s12,A,160.0,-0.02407267422220242
s12,A,180.0,0.003146968068611901
s12,A,200.0,-0.15610989799239863
s12,A,220.0,-0.14069874451968328
s12,A,240.0,-0.06770107184278136
s12,A,260.0,0.013044794521718445
s12,A,280.0,-0.06906268336634169
s12,A,300.0,-0.28610212671340635
s12,A,320.0,-0.1276398447349897
s12,A,340.0,0.003943200758447056
s12,A,360.0,-0.048530538749053796
s12,A,380.0,-0.3264972440860339
s12,A,400.0,-0.15220462274572527
s12,A,420.0,-0.023743016715077905
s12,A,440.0,-0.31127911138898023
s12,A,460.0,-0.2774323974313248
s12,A,480.0,-0.04077816652633573
s12,A,500.0,0.021772148940193803
s12,A,520.0,-0.32907901927429806
s12,A,540.0,-0.039674864744107835
s12,A,560.0,0.20521336474297733
s12,A,580.0,-0.14586996675732428
s12,A,600.0,-0.47365484108656286
s12,A,620.0,0.10815236708773056
s12,A,640.0,0.5645214268493629
s12,A,660.0,0.3239383615599706
s12,A,680.0,-0.06241947968547208
s12,A,700.0,-0.005198663048643151
s12,A,720.0,0.31796219231003797
s12,A,740.0,0.2765297369874186
s12,A,760.0,0.18302229048133578
s12,A,780.0,-0.0011343541179333616
s12,A,800.0,0.0762115135928314
s12,A,820.0,0.2353831439656885
s12,A,840.0,0.2136840512940706
s12,A,860.0,0.13295219750589335
s12,A,880.0,0.12839721392951597
s12,A,900.0,-0.019560078725942356
s12,A,920.0,-0.10257698091660347
s12,A,940.0,-0.06290549906618384
s12,A,960.0,-0.01902060211164096
s12,A,980.0,-0.061252565925819416
s12,I,0.0,-0.15192620870344828
s12,I,20.0,-0.44381867011863363
s12,I,40.0,-0.5657740199904999
s12,I,60.0,-0.450999514071778
s12,I,80.0,0.0017139177884804846
s12,I,100.0,-0.03607078647444658
s12,I,120.0,-0.16351947991836352
s12,I,140.0,-0.20352728266088166
s12,I,160.0,-0.2829026655911646
s12,I,180.0,-0.24977649705771665
s12,I,200.0,0.09793531585911303
s12,I,220.0,0.29900496720508574
s12,I,240.0,0.1277506436360815
s12,I,260.0,-0.10499487154531084
s12,I,280.0,0.05695083980003618
s12,I,300.0,0.35691126001411266
s12,I,320.0,-0.008107646735988037
s12,I,340.0,-0.3301977100475102
s12,I,360.0,0.0676680700201916
s12,I,380.0,0.17759744960863183
s12,I,400.0,-0.05657729515842796
s12,I,420.0,0.16062670291431483
s12,I,440.0,0.6127792388872589
s12,I,460.0,0.40416842062159275
s12,I,480.0,-0.3069229654077447
s12,I,500.0,-0.09896130694643074
s12,I,520.0,0.4953107960459481
s12,I,540.0,0.42200767308095266
s12,I,560.0,-0.15200141384444965
s12,I,580.0,-0.1046609521658928
s12,I,600.0,0.8907524227373986
s12,I,620.0,0.6536923226464982
s12,I,640.0,-0.6530199078179788
s12,I,660.0,-0.5600563742402007
s12,I,680.0,0.007779541822654959
s12,I,700.0,0.07040321651236708
s12,I,720.0,-0.5093557977909126
s12,I,740.0,-0.6622144234736864
s12,I,760.0,-0.2775417370908161
s12,I,780.0,0.2081545534395857
s12,I,800.0,0.17972303950334498
s12,I,820.0,-0.12634650550068838
s12,I,840.0,0.15394513185453879
s12,I,860.0,0.30066426963728426
s12,I,880.0,0.22103138854355137
s12,I,900.0,0.28255276195725304
s12,I,920.0,0.4134304300107384
s12,I,940.0,0.21831545041658992
s12,I,960.0,-0.02224741524723301
s12,I,980.0,-0.04312770703346982
s13,G,0.0,0.07388062268159949
s13,G,20.0,-0.060309405321603185
s13,G,40.0,0.02737287478742626
s13,G,60.0,0.2458765942501227
s13,G,80.0,0.05300718051967018
s13,G,100.0,0.001756054399231849
s13,G,120.0,0.034227312514656105
s13,G,140.0,-0.07564713360444722
s13,G,160.0,-0.056452604229853875
s13,G,180.0,-0.2561647466855223
s13,G,200.0,-0.3011481672649459
s13,G,220.0,-0.21859148869302053
s13,G,240.0,-0.11189534878458739
s13,G,260.0,-0.20016786469451356
s13,G,280.0,-0.2610927266084404
s13,G,300.0,-0.10493024618899927
s13,G,320.0,-0.07670249635413795
s13,G,340.0,0.0422493609121665
s13,G,360.0,0.041590433871377584
s13,G,380.0,0.06461439613852506
s13,G,400.0,-0.030035529708872133
s13,G,420.0,-0.058588284502871193
s13,G,440.0,0.11296705167661619
s13,G,460.0,0.1521067478935115
s13,G,480.0,-0.502293687131014
s13,G,500.0,-0.10154159043382617
s13,G,520.0,0.27897852774784027
s13,G,540.0,0.1318981771573603
s13,G,560.0,-0.24535022187720323
s13,G,580.0,-0.3464536296455024
s13,G,600.0,0.18674862593611558
s13,G,620.0,-0.07548179605372823
s13,G,640.0,-0.6176838307691497
s13,G,660.0,-0.5337234848961769
s13,G,680.0,-0.22385492026406945
s13,G,700.0,-0.4812420541424257
s13,G,720.0,-0.6048995497223204
s13,G,740.0,-0.6662970556051845
s13,G,760.0,-0.835162659859837
s13,G,780.0,-0.5852854888233755
s13,G,800.0,-0.5156475883924899
s13,G,820.0,-0.5126661125535324
s13,G,840.0,-0.46000944658236625
s13,G,860.0,-0.19750650465675879
s13,G,880.0,-0.11293306768723241
s13,G,900.0,-0.15763064000249505
s13,G,920.0,-0.31732956153145225
s13,G,940.0,-0.31520604967098287
s13,G,960.0,-0.3701899626148989
s13,G,980.0,-0.2833759559477273
s13,A,0.0,0.1737664065966566
s13,A,20.0,0.33974862404732076
s13,A,40.0,0.3716650595464335
s13,A,60.0,0.04617301984926714
s13,A,80.0,0.14486254047098
s13,A,100.0,0.19941846056494578
s13,A,120.0,0.2913458385778011
s13,A,140.0,0.4951284424757784
s13,A,160.0,0.23487945829429585
s13,A,180.0,0.32805291463113545
s13,A,200.0,0.3068395842079181
s13,A,220.0,0.052867206314084245
s13,A,240.0,0.12698927530907525
s13,A,260.0,0.36903501791895166
s13,A,280.0,0.14601725453494088
s13,A,300.0,-0.20782347630684156
s13,A,320.0,0.08575637085105582
s13,A,340.0,0.4084744417601791
s13,A,360.0,-0.19214780027639072
s13,A,380.0,-0.33729075449313833
s13,A,400.0,0.5483986071465218
s13,A,420.0,0.2923379385656256
s13,A,440.0,0.13594152658529973
s13,A,460.0,0.5510739309053517
s13,A,480.0,0.5319223919253453
s13,A,500.0,0.08367289996842496
s13,A,520.0,0.025229392191365642
s13,A,540.0,0.2436159752575245
s13,A,560.0,0.22198797656378488
s13,A,580.0,0.19781394256713536
s13,A,600.0,0.2256425938117316
s13,A,620.0,0.11057945780710267
s13,A,640.0,0.2681171228725696
s13,A,660.0,0.2911168491930255
s13,A,680.0,0.09662417949965924
s13,A,700.0,0.10367442297091634
s13,A,720.0,0.13689345018115584
s13,A,740.0,0.39897497439936425
s13,A,760.0,0.1845715732481663
s13,A,780.0,0.3218189562868952
s13,A,800.0,0.526343613841376
s13,A,820.0,0.4141002658368483
s13,A,840.0,0.09399176505204265
s13,A,860.0,0.025693753762198873
s13,A,880.0,0.036945470454869955
s13,A,900.0,0.0563549977974708
s13,A,920.0,0.16274778796233458
s13,A,940.0,0.08310939535165551
s13,A,960.0,-0.0500578111529027
s13,A,980.0,0.08710341822129844
s13,I,0.0,-0.1572084528665967
s13,I,20.0,-0.2618739718444194
s13,I,40.0,-0.46226760603873607
s13,I,60.0,-0.3733738302273874
s13,I,80.0,0.13516215440506674
s13,I,100.0,0.2985565395079754
s13,I,120.0,-0.16378885246884423
s13,I,140.0,-0.4245649135157042
s13,I,160.0,-0.09292988339948272
s13,I,180.0,-0.0798338146949671
s13,I,200.0,-0.3761726828191136
s13,I,220.0,-0.4349167766729727
s13,I,240.0,-0.49275167604825443
s13,I,260.0,0.0025420638186813838
s13,I,280.0,-0.07814725905009776
s13,I,300.0,0.03736594843578239
s13,I,320.0,0.16470939308070148
s13,I,340.0,-0.31830018763995355
s13,I,360.0,0.028396452379933393
s13,I,380.0,0.0926450807594478
s13,I,400.0,-0.6993514600878367
s13,I,420.0,-0.5770967927512873
s13,I,440.0,-0.2257455106449175
s13,I,460.0,-0.8005461549180459
s13,I,480.0,-0.5598035493953504
s13,I,500.0,0.0020534224414128846
s13,I,520.0,-0.26562352327715527
s13,I,540.0,-0.5113330656043934
s13,I,560.0,-0.5479970660150884
s13,I,580.0,-0.04945409836200011
s13,I,600.0,0.09085636826328403
s13,I,620.0,-0.16514156391884172
s13,I,640.0,-0.3094496693220047
s13,I,660.0,-0.08040665546158178
s13,I,680.0,0.20644944200807944
s13,I,700.0,0.149182009883551
s13,I,720.0,0.16225203331051727
s13,I,740.0,0.029923552255982533
s13,I,760.0,0.06243149702373636
s13,I,780.0,-0.08644765506113843
s13,I,800.0,-0.2755102779668416
s13,I,820.0,0.15233564027876928
s13,I,840.0,0.24014636816489598
s13,I,860.0,0.022596272127764383
s13,I,880.0,0.11415120109303512
s13,I,900.0,0.2525948719593547
s13,I,920.0,0.3539109683366159
s13,I,940.0,0.5193526350604474
s13,I,960.0,0.6074512920505979
s13,I,980.0,0.43515232879356125
s14,G,0.0,0.06576830298910363
s14,G,20.0,-0.10099211563873445
s14,G,40.0,-0.3143960206266666
s14,G,60.0,-0.12651440196356983
s14,G,80.0,-0.018483444386113143
s14,G,100.0,-0.19256369086460876
s14,G,120.0,-0.1764106140548129
s14,G,140.0,-0.020891290012019906
s14,G,160.0,-0.031873013754263116
s14,G,180.0,0.12179578793869963
s14,G,200.0,0.00559482067064835
s14,G,220.0,0.013797735329033056
s14,G,240.0,0.04481170580516117
s14,G,260.0,0.06440871626166275
s14,G,280.0,0.1758889819423496
s14,G,300.0,0.2917469427027306
s14,G,320.0,0.3698956918905464
s14,G,340.0,0.21891641882236396
s14,G,360.0,0.006354849940441096
s14,G,380.0,-0.36892623187310136
s14,G,400.0,-0.2696629519144583
s14,G,420.0,-0.004709910003760642
s14,G,440.0,-0.05375423068818459
s14,G,460.0,-0.2565939127404253
s14,G,480.0,-0.1734124538585921
s14,G,500.0,0.038746342905683476
s14,G,520.0,0.1858740785430149
s14,G,540.0,-0.03670649021913722
s14,G,560.0,-0.2733361386836774
s14,G,580.0,0.051158215609756044
s14,G,600.0,-0.13827515525705875
s14,G,620.0,-0.14291844116518737
s14,G,640.0,-0.14506467332547948
s14,G,660.0,-0.29749243958024274
s14,G,680.0,-0.12418798070723236
s14,G,700.0,0.04347105746091029
s14,G,720.0,0.16039305629702202
s14,G,740.0,0.19112401918314292
s14,G,760.0,-0.10571461869668318
s14,G,780.0,-0.1759454321816366
s14,G,800.0,-0.04282398838538105
s14,G,820.0,-0.14995619669452318
s14,G,840.0,-0.09172602758601113
s14,G,860.0,-0.07763397785538692
s14,G,880.0,0.1994538425985521
s14,G,900.0,0.2615537838886942
s14,G,920.0,0.005988057021445184
s14,G,940.0,-0.020942677699548773
s14,G,960.0,0.04566549549805379
s14,G,980.0,0.18221448932109835
s14,A,0.0,-0.09374760635450091
s14,A,20.0,0.2286425879661534
s14,A,40.0,0.1123332523991778
s14,A,60.0,0.17126105157440713
s14,A,80.0,0.4152025594590849
s14,A,100.0,0.1692199100354968
s14,A,120.0,0.10777636489172487
s14,A,140.0,0.08898303757109804
s14,A,160.0,0.025306006496530864
s14,A,180.0,0.01258690820532904
s14,A,200.0,0.03637814567313952
s14,A,220.0,-0.07619739032666889
s14,A,240.0,-0.02257677584624157
s14,A,260.0,-0.014608799947614437
s14,A,280.0,0.12330131290943375
s14,A,300.0,0.12700384235629064
s14,A,320.0,0.1741832060298063
s14,A,340.0,0.4275406718417325
s14,A,360.0,0.6347962475646025
s14,A,380.0,0.3884875364541661
s14,A,400.0,-0.08039702427571853
s14,A,420.0,0.08871174973384797
s14,A,440.0,0.33074421457506625
s14,A,460.0,0.2903962698391582
s14,A,480.0,0.16825937113070305
s14,A,500.0,0.2728019647225623
s14,A,520.0,0.3630391530822362
s14,A,540.0,0.2989581094520244
s14,A,560.0,0.11496202519233921
s14,A,580.0,0.05569379133209257
s14,A,600.0,0.04149706791481533
s14,A,620.0,-0.1799595592501816
s14,A,640.0,-0.3615070046593019
s14,A,660.0,-0.057084752056704435
s14,A,680.0,0.27511216599088933
s14,A,700.0,0.3133522334151985
s14,A,720.0,-0.08468518674847186
s14,A,740.0,-0.263538742954242
s14,A,760.0,-0.03100747839130616
s14,A,780.0,0.16401512615848948
s14,A,800.0,0.21008417920422914
s14,A,820.0,0.005282283080894679
s14,A,840.0,0.07071541547715221
s14,A,860.0,0.22503424929854093
s14,A,880.0,0.17336504671969874
s14,A,900.0,-0.09614114012053929
s14,A,920.0,-0.0010458344670614406
s14,A,940.0,-0.0650473762107705
s14,A,960.0,0.24313767875191059
s14,A,980.0,0.21245991287986704
s14,I,0.0,0.29951266049973224
s14,I,20.0,0.01844366381614886
s14,I,40.0,-0.009146172985037594
s14,I,60.0,0.10682732331450709
s14,I,80.0,0.034180498741253666
s14,I,100.0,0.17791767732530672
s14,I,120.0,0.16341608453663378
s14,I,140.0,0.07356695583492832
s14,I,160.0,0.11730044181581609
s14,I,180.0,0.11194233051366309
s14,I,200.0,-0.032235101426944024
s14,I,220.0,-0.15119795177149445
s14,I,240.0,-0.12808554703575578
s14,I,260.0,0.011211939440680357
s14,I,280.0,-0.0025791270939364286
s14,I,300.0,-0.4409979911621088
s14,I,320.0,-0.8775662293966646
s14,I,340.0,-0.26914276562965833
s14,I,360.0,0.15503468762373715
s14,I,380.0,-0.07252680191509711
s14,I,400.0,-0.13851924670209445
s14,I,420.0,-0.39426105990762556
s14,I,440.0,-0.5639164602802094
s14,I,460.0,-0.4740688334759289
s14,I,480.0,-0.21663371009751659
s14,I,500.0,-0.43673837678085625
s14,I,520.0,-0.5808457406002577
s14,I,540.0,-0.2871710766279836
s14,I,560.0,-0.5003745112200882
s14,I,580.0,-0.6594054763695986
s14,I,600.0,-0.18318509641862632
s14,I,620.0,-0.0865044841979293
s14,I,640.0,-0.14262127350342818
s14,I,660.0,-0.13485315805617287
s14,I,680.0,-0.19670551757934157
s14,I,700.0,-0.35205104369157825
s14,I,720.0,-0.6032872075233975
s14,I,740.0,-0.19660174207461908
s14,I,760.0,0.3242633270448874
s14,I,780.0,0.022874047291135402
s14,I,800.0,-0.38011535863230117
s14,I,820.0,-0.44916277878824323
s14,I,840.0,-0.39621095759786523
s14,I,860.0,-0.6418917466833376
s14,I,880.0,-0.6801964015335495
s14,I,900.0,-0.2815684022341993
s14,I,920.0,-0.07832353475560158
s14,I,940.0,-0.1169224411056767
s14,I,960.0,-0.5059752549347372
s14,I,980.0,-0.4919289257184038
s15,G,0.0,0.13724654132773198
s15,G,20.0,0.3461128337184225
s15,G,40.0,0.4022157308890004
s15,G,60.0,0.34325636126308773
s15,G,80.0,0.22706974925282059
s15,G,100.0,0.1893377317228533
s15,G,120.0,0.3278622867987139
s15,G,140.0,0.39750948183021106
s15,G,160.0,0.3319883876650958
s15,G,180.0,0.2502257822268914
s15,G,200.0,0.2554193243665571
s15,G,220.0,0.190993541919638
s15,G,240.0,0.24453030735644427
s15,G,260.0,0.3890510430338891
s15,G,280.0,0.29950689062218694
s15,G,300.0,0.26799908098762804
s15,G,320.0,0.4948006248391199
s15,G,340.0,0.4567693486214467
s15,G,360.0,0.180821199556147
s15,G,380.0,0.21218567857305665
s15,G,400.0,0.41563914983021266
s15,G,420.0,0.5391729527984129
s15,G,440.0,0.3495493277633368
s15,G,460.0,0.2876013393812143
s15,G,480.0,0.2920536394995845
s15,G,500.0,0.26105559974957443
s15,G,520.0,0.2338109300687624
s15,G,540.0,0.42222628238713
s15,G,560.0,0.570627488956988
s15,G,580.0,0.41117802067143727
s15,G,600.0,-0.0423260282847845
s15,G,620.0,-0.049445376606507094
s15,G,640.0,0.1859870654481914
s15,G,660.0,0.19417650887013954
s15,G,680.0,0.06302667579514007
s15,G,700.0,0.1289329649442194
s15,G,720.0,0.09240921175874628
s15,G,740.0,0.0991755727078983
s15,G,760.0,-0.0637581179689625
s15,G,780.0,-0.11747851083148186
s15,G,800.0,-0.03129346765303298
s15,G,820.0,-0.17832645119686752
s15,G,840.0,-0.12564562826315281
s15,G,860.0,0.24016708425372746
s15,G,880.0,0.4026954369704302
s15,G,900.0,0.32481140893090604
s15,G,920.0,0.016297830312466503
s15,G,940.0,0.002372564122472793
s15,G,960.0,0.28946919308678015
s15,G,980.0,0.37403656565496496
s15,A,0.0,-0.029486052165771742
s15,A,20.0,-0.11368188960381453
s15,A,40.0,-0.4333135172340876
s15,A,60.0,-0.3087301964156822
s15,A,80.0,-0.20614278222811774
s15,A,100.0,-0.36205054772598744
s15,A,120.0,-0.3488027240934569
s15,A,140.0,-0.3447893560135737
s15,A,160.0,-0.038492894116358034
s15,A,180.0,-0.17712346228420334
s15,A,200.0,-0.266192990730551
s15,A,220.0,-0.0908461526460243
s15,A,240.0,-0.17837639293153715
s15,A,260.0,-0.1814843599081109
s15,A,280.0,-0.011396147363945675
s15,A,300.0,-0.13912330924361913
s15,A,320.0,-0.36339097553705524
s15,A,340.0,-0.411373644867582
s15,A,360.0,-0.29474536765918313
s15,A,380.0,-0.39754248919029683
s15,A,400.0,-0.4303604319841811
s15,A,420.0,-0.17149978574925406
s15,A,440.0,-0.017357645159548962
s15,A,460.0,-0.4622657660565606
s15,A,480.0,-0.5770402335336646
s15,A,500.0,-0.11726268095280673
s15,A,520.0,0.08638927182371856
s15,A,540.0,-0.3926029687932495
s15,A,560.0,-0.8347471333448602
s15,A,580.0,-0.3140055795254159
s15,A,600.0,0.09517082536622568
s15,A,620.0,-0.11170838728586095
s15,A,640.0,-0.6367504476584483
s15,A,660.0,-0.6355589971580844
s15,A,680.0,-0.4812405459001263
s15,A,700.0,-0.20059591438860885
s15,A,720.0,-0.09045804188563156
s15,A,740.0,-0.28591933742591413
s15,A,760.0,-0.3379332908235864
s15,A,780.0,-0.1792996074035993
s15,A,800.0,-0.1269999668031342
s15,A,820.0,-0.23193195296720828
s15,A,840.0,-0.18715891119183672
s15,A,860.0,-0.373399248349884
s15,A,880.0,-0.407783999809772
s15,A,900.0,-0.26741079260032463
s15,A,920.0,-0.060061609535334154
s15,A,940.0,0.0030563753342198463
s15,A,960.0,-0.060714906722594095
s15,A,980.0,-0.11016772903363949
s15,I,0.0,0.24949444901359694
s15,I,20.0,0.14062064967049395
s15,I,40.0,0.26571625759211354
s15,I,60.0,0.21960548312925973
s15,I,80.0,0.16236446316006686
s15,I,100.0,0.39696477235691696
s15,I,120.0,0.4296644472666347
s15,I,140.0,0.33817612936763064
s15,I,160.0,0.014169067858320367
s15,I,180.0,0.154208188680237
s15,I,200.0,0.13849227028163477
s15,I,220.0,0.15859782046714707
s15,I,240.0,0.14874939673321985
s15,I,260.0,-0.04838967478151955
s15,I,280.0,-0.08346477862109063
s15,I,300.0,0.31060272738139044
s15,I,320.0,0.4491236110083876
s15,I,340.0,0.22794832874492857
s15,I,360.0,0.10569715706177704
s15,I,380.0,0.595111699998553
s15,I,400.0,0.43807817496185997
s15,I,420.0,-0.4226658981028451
s15,I,440.0,-0.5653812502852182
s15,I,460.0,0.3149244523262315
s15,I,480.0,0.3774157561507926
s15,I,500.0,-0.1760229115757266
s15,I,520.0,-0.04492181611588925
s15,I,540.0,0.2486734751032899
s15,I,560.0,0.18359978260775806
s15,I,580.0,0.14907931660451162
s15,I,600.0,0.15596062182464673
s15,I,620.0,0.366859800322201
s15,I,640.0,0.4451743786964507
s15,I,660.0,0.5702585178579842
s15,I,680.0,0.4446098841970951
s15,I,700.0,0.025767995281503142
s15,I,720.0,-0.08363160113384781
s15,I,740.0,0.0034476015681361993
s15,I,760.0,0.08201064683297826
s15,I,780.0,-0.2057735424114259
s15,I,800.0,-0.23757691205074238
s15,I,820.0,0.19709024077834592
s15,I,840.0,-0.21968557134163055
s15,I,860.0,-0.3959830731884304
s15,I,880.0,-0.3843125466432589
s15,I,900.0,-0.2041444909719329
s15,I,920.0,-0.11573507606301439
s15,I,940.0,-0.18685732627604185
s15,I,960.0,-0.6298482841931076
s15,I,980.0,-0.5284298272088436
s16,G,0.0,0.03797683091231224
s16,G,20.0,-0.0002427481658811778
s16,G,40.0,-0.13150664040511537
s16,G,60.0,-0.20835307432574748
s16,G,80.0,-0.0945042909261348
s16,G,100.0,-0.18917123895879506
s16,G,120.0,-0.0959520185595617
s16,G,140.0,-0.01676853307904401
s16,G,160.0,-0.03411513035868446
s16,G,180.0,-0.07992888799281542
s16,G,200.0,-0.31486234964799
s16,G,220.0,-0.4115499684668402
s16,G,240.0,-0.15041513261489536
s16,G,260.0,0.07762295096096063
s16,G,280.0,-0.0650249036769461
s16,G,300.0,-0.21949861916133007
s16,G,320.0,-0.08120537518544921
s16,G,340.0,0.044055670016029974
s16,G,360.0,0.12800366033761576
s16,G,380.0,0.07657215055152428
s16,G,400.0,0.22049261605126538
s16,G,420.0,0.29881474711777023
s16,G,440.0,0.2084936531004549
s16,G,460.0,0.04423961768668872
s16,G,480.0,0.009900191326909679
s16,G,500.0,0.09657810779954765
s16,G,520.0,0.31715825817888
s16,G,540.0,0.3352069164856849
s16,G,560.0,0.3635440797557363
s16,G,580.0,0.350911439210967
s16,G,600.0,0.325148973978715
s16,G,620.0,0.29435975328865877
s16,G,640.0,0.29594026832477316
s16,G,660.0,0.22124745681531302
s16,G,680.0,0.07884881175764508
s16,G,700.0,-0.10720498002722798
s16,G,720.0,-0.19093007140889573
s16,G,740.0,-0.15537213162258584
s16,G,760.0,-0.17145200597673818
s16,G,780.0,-0.24644869876002085
s16,G,800.0,-0.1998037833075978
s16,G,820.0,-0.12747114555508987
s16,G,840.0,-0.22673511254592818
s16,G,860.0,-0.20175035534276264
s16,G,880.0,-0.14018227871430816
s16,G,900.0,-0.1510040643965833
s16,G,920.0,-0.04622901108076227
s16,G,940.0,-0.05344485469820051
s16,G,960.0,-0.014280326261860071
s16,G,980.0,0.1014774501383705
s16,A,0.0,0.19849269198073857
s16,A,20.0,0.26875781344616867
s16,A,40.0,0.05828102621922995
s16,A,60.0,-0.06185698778398077
s16,A,80.0,-0.052136555681435166
s16,A,100.0,-0.06428959253009559
s16,A,120.0,-0.09291563219014978
s16,A,140.0,-0.31126043302226225
s16,A,160.0,-0.27308423089990896
s16,A,180.0,-0.3630641587693735
s16,A,200.0,-0.3619629799813399
s16,A,220.0,-0.23713825870047542
s16,A,240.0,-0.14968099280278815
s16,A,260.0,-0.005140869804864612
s16,A,280.0,0.008600791668104985
s16,A,300.0,0.11151644989355008
s16,A,320.0,0.11713028069446563
s16,A,340.0,-0.005967611407942108
s16,A,360.0,-0.05008909371529857
s16,A,380.0,-0.04007380896112306
s16,A,400.0,-0.026513346779242275
s16,A,420.0,-0.27362005472251105
s16,A,440.0,-0.22653526165214233
s16,A,460.0,-0.04194491066022604
s16,A,480.0,-0.024507451328201896
s16,A,500.0,-0.08050632325200649
s16,A,520.0,-0.12414960818433185
s16,A,540.0,-0.148464165898092
s16,A,560.0,-0.006340828173767327
s16,A,580.0,0.05097765797833781
s16,A,600.0,0.3392845350000587
s16,A,620.0,0.5994401192042946
s16,A,640.0,0.22897976530788988
s16,A,660.0,-0.049629957871285366
s16,A,680.0,-0.05206529407755939
s16,A,700.0,-0.04508197567758793
s16,A,720.0,0.1711905572398315
s16,A,740.0,0.11295925396736921
s16,A,760.0,0.038743567479508606
s16,A,780.0,0.2042645592569322
s16,A,800.0,0.3907670968600349
s16,A,820.0,0.3965516470895862
s16,A,840.0,0.38760478946627125
s16,A,860.0,0.32565675769123664
s16,A,880.0,0.21781169506159276
s16,A,900.0,0.2752814595836661
s16,A,920.0,0.27891197407270013
s16,A,940.0,0.11894201664639475
s16,A,960.0,0.016202919107965494
s16,A,980.0,0.06897543929278248
s16,I,0.0,-0.558966537959823
s16,I,20.0,-0.7255497262217966
s16,I,40.0,-0.6827528144541337
s16,I,60.0,-0.5916389973741201
s16,I,80.0,-0.598920210317567
s16,I,100.0,-0.637516560911729
s16,I,120.0,-0.7264407881756536
s16,I,140.0,-0.6622489893747225
s16,I,160.0,-0.5929639835779841
s16,I,180.0,-0.5273803179375033
s16,I,200.0,-0.2685955521454395
s16,I,220.0,-0.3549882143683743
s16,I,240.0,-0.7040217005968514
s16,I,260.0,-0.8679499104122415
s16,I,280.0,-0.8515804859919888
s16,I,300.0,-0.8712497411897051
s16,I,320.0,-0.6344304347689244
s16,I,340.0,-0.5131407299939189
s16,I,360.0,-0.3080423050381149
s16,I,380.0,-0.2349549034578102
s16,I,400.0,-0.16327330531181888
s16,I,420.0,0.2855182822419033
s16,I,440.0,0.22797534240931563
s16,I,460.0,0.033706628516907575
s16,I,480.0,0.14537015178412016
s16,I,500.0,0.31402794035205683
s16,I,520.0,0.12935515603183548
s16,I,540.0,-0.10008378782173125
s16,I,560.0,-0.40868669378762446
s16,I,580.0,-0.5328629777690794
s16,I,600.0,-0.6389906140388953
s16,I,620.0,-0.8421965840554135
s16,I,640.0,-0.6575905518155685
s16,I,660.0,-0.6006511463704868
s16,I,680.0,-0.48995448530476343
s16,I,700.0,-0.44640207683781297
s16,I,720.0,-0.5867009169819215
s16,I,740.0,-0.5994718197652117
s16,I,760.0,-0.6041695824039358
s16,I,780.0,-0.860168555342016
s16,I,800.0,-0.9079581704454679
s16,I,820.0,-0.7811465349130533
s16,I,840.0,-0.7648727928245327
s16,I,860.0,-0.8386557944171279
s16,I,880.0,-0.7609772224182215
s16,I,900.0,-0.5916889425457857
s16,I,920.0,-0.571804268553215
s16,I,940.0,-0.4283515684631329
s16,I,960.0,-0.3235389972206268
s16,I,980.0,-0.3229797325226781
s17,G,0.0,0.1644818639448188
s17,G,20.0,-0.010811137981033829
s17,G,40.0,0.1793350553297166
s17,G,60.0,0.23195211934293283
s17,G,80.0,0.14753801855307225
s17,G,100.0,-0.0044742018721373455
s17,G,120.0,0.03272017338277294
s17,G,140.0,-0.10568966942502786
s17,G,160.0,0.04931274358877887
s17,G,180.0,0.09457295462780828
s17,G,200.0,0.0033522190324818124
s17,G,220.0,-0.19948421934096308
s17,G,240.0,-0.32409181725722713
s17,G,260.0,-0.36392518759715364
